section id,recording id,timestamp [ns],detected marker IDs,tl x [px],tl y [px],tr x [px],tr y [px],br x [px],br y [px],bl x [px],bl y [px]
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235081750000,"""0;1;2;3""",1013.987,829.556,817.473,784.966,897.244,788.446,940.591,835.601
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235115100000,"""0;1;2;3""",1013.712,829.516,817.635,785.338,897.127,788.591,940.529,835.773
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235148440000,"""0;1;2;3""",1014.338,829.698,817.868,785.095,897.566,788.567,940.997,835.747
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235181780000,"""0;1;2;3""",1015.587,829.837,817.761,784.036,898.354,788.168,941.777,835.33
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235215130000,"""0;1;2;3""",1016.672,829.113,817.974,782.696,899.117,787.139,942.537,834.357
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235248460000,"""0;1;2;3""",1016.476,826.684,820.081,782.933,899.631,785.896,943.116,833.209
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235281810000,"""0;1;2;3""",1018.106,827.63,818.471,779.696,900.296,785.06,943.508,831.966
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235315150000,"""0;1;2;3""",1019.022,827.41,818.154,777.936,900.786,784.15,943.972,830.979
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235348490000,"""0;1;2;3""",1022.667,833.145,810.152,768.634,901.302,783.803,943.31,829.004
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235381840000,"""0;1;2;3""",1045.479,546.18,920.572,811.825,947.38,754.932,939.986,775.896
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235415180000,"""0;1;2;3""",1012.357,525.921,927.08,814.187,945.244,752.581,941.012,775.394
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235448530000,"""0;1;2;3""",1006.965,517.335,928.56,814.011,945.134,751.114,941.473,774.437
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235481860000,"""0;1;2;3""",963.003,489.596,937.27,817.422,942.67,748.403,942.993,774.034
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235515210000,"""0;1;2;3""",1023.664,825.711,813.147,764.928,902.537,777.734,945.114,823.586
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235548550000,"""0;1;2;3""",1042.837,899.636,1350.906,1063.958,895.795,814.905,868.28,798.279
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235581900000,"""0;1;2;3""",1094.174,992.942,1207.019,1127.355,961.735,842.312,783.974,587.409
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235615240000,"""0;1;2;3""",1094.407,991.912,1207.185,1126.404,962.031,841.25,784.189,586.1
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235648580000,"""0;1;2;3""",1094.846,991.206,1207.7,1125.83,962.304,840.328,784.144,584.943
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235681930000,"""0;1;2;3""",1083.619,928.475,1247.019,1083.173,944.466,798.054,841.126,685.295
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235715260000,"""0;1;2;3""",1026.641,892.505,1366.49,1114.058,895.289,803.338,881.55,786.914
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235748610000,"""0;1;2;3""",1095.872,988.795,1208.724,1123.215,962.721,837.563,783.883,581.924
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235781950000,"""0;1;2;3""",1096.285,988.305,1209.218,1122.778,963.043,837.041,783.834,581.148
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235815300000,"""0;1;2;3""",1096.824,988.075,1209.878,1122.585,963.432,836.774,783.991,580.857
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235848640000,"""0;1;2;3""",1097.164,987.923,1210.292,1122.439,963.65,836.584,784.042,580.663
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235881980000,"""0;1;2;3""",1097.035,987.264,1210.243,1121.798,963.468,835.945,783.746,580.13
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235915330000,"""0;1;2;3""",1096.656,986.174,1210.043,1120.838,962.944,834.803,783.147,579.048
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235948660000,"""0;1;2;3""",1096.327,985.507,1209.884,1120.256,962.452,834.076,782.435,578.258
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690235982010000,"""0;1;2;3""",1096.275,985.146,1210.091,1119.905,962.167,833.763,781.839,578.033
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236015350000,"""0;1;2;3""",1096.181,985.047,1210.315,1119.745,961.769,833.772,781.006,578.095
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236048700000,"""0;1;2;3""",1095.932,985.299,1210.348,1119.915,961.209,834.085,780.015,578.377
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236082040000,"""0;1;2;3""",1096.198,985.348,1210.761,1119.985,961.295,834.072,779.77,578.308
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236115380000,"""0;1;2;3""",1097.217,984.877,1211.685,1119.691,962.298,833.347,780.784,577.336
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236148730000,"""0;1;2;3""",1098.655,983.978,1212.793,1119.15,963.964,832.008,782.592,575.468
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236182070000,"""0;1;2;3""",1100.16,982.741,1213.957,1118.223,965.717,830.414,784.439,573.348
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236215410000,"""0;1;2;3""",1100.895,980.803,1214.465,1116.687,966.687,828.153,785.704,570.799
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236248750000,"""0;1;2;3""",1100.748,978.57,1214.231,1114.905,966.684,825.584,785.939,567.965
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236282100000,"""0;1;2;3""",1100.038,976.888,1213.581,1113.604,965.947,823.593,785.297,565.654
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236315440000,"""0;1;2;3""",1099.081,976.133,1212.712,1113.086,964.948,822.646,784.3,564.422
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236348780000,"""0;1;2;3""",1097.462,976.047,1211.149,1113.207,963.367,822.387,782.937,564.022
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236382130000,"""0;1;2;3""",1095.246,976.365,1208.927,1113.708,961.259,822.535,781.212,563.964
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236415470000,"""0;1;2;3""",1093.245,977.091,1206.95,1114.618,959.334,823.079,779.653,564.33
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236448820000,"""0;1;2;3""",1091.964,977.828,1205.634,1115.434,958.155,823.729,778.801,564.913
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236482150000,"""0;1;2;3""",1091.544,978.135,1205.012,1115.749,957.963,824.017,778.911,565.121
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236515490000,"""0;1;2;3""",1091.789,977.862,1205.022,1115.534,958.479,823.725,779.76,564.844
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236548840000,"""0;1;2;3""",1092.147,977.832,1205.057,1115.666,959.22,823.589,780.968,564.569
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236582180000,"""0;1;2;3""",1092.148,978.61,1204.629,1116.559,959.703,824.244,782.103,565.06
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236615530000,"""0;1;2;3""",1091.941,980.066,1203.769,1117.825,959.939,825.552,783.093,566.142
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236648870000,"""0;1;2;3""",1091.173,981.848,1202.448,1119.624,959.956,827.487,783.6,567.226
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236682220000,"""0;1;2;3""",1060.278,861.001,,,881.353,792.136,869.799,782.419
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236715550000,"""0;1;2;3""",1077.498,560.949,916.772,783.92,954.495,734.658,940.692,749.871
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236748900000,"""0;1;2;3""",1054.778,1100.597,948.871,886.637,880.846,769.224,933.406,827.318
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236782240000,"""0;1;2;3""",1162.513,1031.292,1077.443,941.241,909.67,760.707,953.617,811.178
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236815580000,"""0;1;2;3""",1163.859,1034.44,1079.778,944.747,910.723,761.324,956.989,815.033
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236848930000,"""0;1;2;3""",1164.685,1034.76,1079.538,944.319,913.45,765.03,955.904,813.955
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236882270000,"""0;1;2;3""",1167.43,1035.437,1081.585,944.153,914.91,764.255,955.964,811.414
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236915620000,"""0;1;2;3""",1168.498,1034.016,1082.549,942.631,916.586,763.782,956.66,809.461
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236948950000,"""0;1;2;3""",1169.422,1035.167,1084.238,944.384,916.614,762.963,959.503,812.713
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690236982300000,"""0;1;2;3""",1167.509,1033.075,1082.687,943.008,917.419,764.91,959.513,813.202
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237015640000,"""0;1;2;3""",1168.121,1035.003,1084.531,945.874,915.794,763.014,962.382,817.037
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237048980000,"""0;1;2;3""",1167.364,1035.529,1083.765,946.521,915.686,764.602,961.526,817.67
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237082330000,"""0;1;2;3""",1167.069,1036.355,1083.108,947.44,915.336,766.734,960.481,818.729
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237115670000,"""0;1;2;3""",1167.23,1037.098,1083.066,948.342,915.113,768.101,960.203,819.867
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237149020000,"""0;1;2;3""",1167.652,1037.656,1083.387,948.992,914.989,768.616,960.395,820.665
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237182350000,"""0;1;2;3""",1083.756,1067.655,1016.264,950.158,903.205,764.23,943.51,809.916
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237215700000,"""0;1;2;3""",1068.759,1015.443,964.093,881.039,889.294,785.442,935.138,841.535
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237249040000,"""0;1;2;3""",1025.565,1063.215,944.753,883.303,891.676,783.704,934.203,834.175
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690237282380000,"""0;1;2;3""",1176.212,1007.553,1100.79,937.767,919.499,764.236,963.952,815.401
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016449930000,"""0;1;2;3""",675.368,342.513,705.115,381.618,718.394,438.761,752.634,418.096
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016483260000,"""0;1;2;3""",676.773,344.624,706.604,383.808,719.902,440.96,754.197,420.334
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016516610000,"""0;1;2;3""",678.296,345.903,708.214,385.261,721.561,442.562,755.875,421.937
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016549950000,"""0;1;2;3""",680.33,347.009,710.103,386.338,723.246,443.586,757.626,422.986
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016583300000,"""0;1;2;3""",682.322,347.278,712.02,386.687,725.044,444.058,759.466,423.389
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016616640000,"""0;1;2;3""",683.394,347.789,713.31,387.181,726.624,444.534,760.953,423.852
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016649980000,"""0;1;2;3""",681.652,343.728,713.303,386.009,726.471,446.187,762.779,424.04
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016683330000,"""0;1;2;3""",677.633,342.912,711.532,385.79,726.806,446.141,763.057,423.994
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016716660000,"""0;1;2;3""",666.202,340.131,706.198,384.988,726.64,445.99,763.021,423.842
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016750010000,"""0;1;2;3""",651.174,335.886,699.11,383.066,726.06,444.688,762.337,422.593
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016783350000,"""0;1;2;3""",657.039,334.775,700.276,380.404,723.516,441.6,759.802,419.373
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016816700000,"""0;1;2;3""",678.692,336.523,708.449,377.645,720.115,437.34,756.211,414.902
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016850040000,"""0;1;2;3""",487.035,305.382,651.366,379.492,732.495,441.295,769.475,419.759
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016883380000,"""0;1;2;3""",610.788,321.591,679.786,374.136,721.465,436.454,757.724,414.345
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016916730000,"""0;1;2;3""",897.678,424.636,685.785,413.718,766.424,430.356,805.572,410.145
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016950070000,"""0;1;2;3""",554.469,318.096,660.375,374.855,724.761,433.781,758.715,413.694
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762016983410000,"""0;1;2;3""",672.869,322.518,701.958,366.052,710.538,428.645,749.648,404.274
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017016750000,"""0;1;2;3""",640.257,328.32,685.991,369.527,714.82,425.933,747.656,405.72
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017050100000,"""0;1;2;3""",661.178,330.452,694.153,367.634,712.276,422.457,744.611,402.291
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017083440000,"""0;1;2;3""",660.508,328.958,693.278,366.069,711.146,420.841,743.532,400.633
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017116780000,"""0;1;2;3""",668.419,315.909,697.357,358.998,705.967,421.362,744.906,396.803
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017150130000,"""0;1;2;3""",659.841,326.085,692.213,362.799,709.91,417.321,742.11,397.115
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017183470000,"""0;1;2;3""",652.59,332.656,688.56,365.698,712.437,414.753,741.927,397.646
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017216810000,"""0;1;2;3""",652.786,322.65,688.797,360.291,709.9,415.139,742.093,394.913
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017250150000,"""0;1;2;3""",887.128,400.202,678.509,401.034,758.817,411.537,795.927,391.884
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017283500000,"""0;1;2;3""",886.992,399.375,678.082,400.327,758.553,410.77,795.563,391.111
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017316840000,"""0;1;2;3""",884.479,399.256,678.973,399.954,758.056,410.641,795.301,390.824
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017350180000,"""0;1;2;3""",621.817,316.339,675.522,358.724,711.2,415.043,743.564,394.834
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017383530000,"""0;1;2;3""",437.152,297.647,631.338,364.93,725.636,419.741,759.326,399.962
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017416870000,"""0;1;2;3""",883.231,401.104,682.66,399.817,759.6,411.649,797.329,391.63
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017450210000,"""0;1;2;3""",652.402,330.526,689.544,363.897,714.627,413.173,744.001,396.05
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017483550000,"""0;1;2;3""",630.901,318.58,681.608,360.652,714.715,417.128,747.294,396.924
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017516900000,"""0;1;2;3""",655.901,332.248,692.009,365.321,716.169,414.381,745.506,397.405
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017550240000,"""0;1;2;3""",652.93,332.121,690.892,365.796,716.61,415.188,746.123,398.13
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017583580000,"""0;1;2;3""",654.676,333.031,691.701,366.388,716.702,415.626,746.063,398.603
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017616930000,"""0;1;2;3""",655.706,334.024,692.097,367.278,716.442,416.489,745.872,399.472
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017650270000,"""0;1;2;3""",660.131,326.622,694.106,364.017,713.156,418.948,745.53,398.704
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017683620000,"""0;1;2;3""",652.157,334.552,689.964,368.38,715.381,417.979,745.045,400.796
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017716950000,"""0;1;2;3""",667.048,314.91,697.617,358.542,707.836,421.186,746.667,396.622
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017750300000,"""0;1;2;3""",657.926,326.099,692.414,363.531,712.036,418.428,744.31,398.194
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017783640000,"""0;1;2;3""",652.295,333.818,689.506,367.297,714.536,416.662,744.05,399.509
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017816980000,"""0;1;2;3""",934.551,407.525,656.958,408.573,761.424,418.042,798.039,398.951
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017850330000,"""0;1;2;3""",658.944,334.421,691.828,367.081,712.521,416.358,742.272,398.98
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017883670000,"""0;1;2;3""",658.274,334.766,690.736,367.266,711.112,416.49,740.779,399.093
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017917020000,"""0;1;2;3""",658.533,335.265,690.079,367.622,709.526,416.853,739.198,399.398
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017950350000,"""0;1;2;3""",1074.813,441.835,617.189,400.274,750.824,423.459,790.19,402.358
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762017983700000,"""0;1;2;3""",1058.821,440.105,618.771,401.032,750.238,424.004,789.727,402.838
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018017040000,"""0;1;2;3""",660.094,323.426,689.898,363.335,702.295,422.507,737.747,399.33
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018050380000,"""0;1;2;3""",649.786,339.041,684.254,372.02,706.549,421.534,736.237,403.888
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018083730000,"""0;1;2;3""",656.453,326.625,687.394,366.945,700.796,426.295,736.301,403.042
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018117070000,"""0;1;2;3""",653.225,328.001,685.165,368.502,699.61,427.877,735.014,404.646
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018150420000,"""0;1;2;3""",654.113,329.267,684.952,369.585,698.257,428.993,733.752,405.629
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018183760000,"""0;1;2;3""",654.087,330.295,684.374,370.372,697.214,429.677,732.675,406.305
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018217100000,"""0;1;2;3""",653.136,331.635,683.63,371.836,696.577,431.171,732.106,407.781
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018250440000,"""0;1;2;3""",652.388,333.091,683.04,373.408,696.13,432.868,731.672,409.415
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018283780000,"""0;1;2;3""",650.441,334.454,681.9,374.979,695.79,434.513,731.279,411.042
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018317130000,"""0;1;2;3""",384.758,305.295,616.92,384.498,714.313,441.969,751.135,419.685
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018350470000,"""0;1;2;3""",652.357,335.743,683.279,376.149,696.645,435.635,732.137,412.174
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018383820000,"""0;1;2;3""",869.359,426.33,677.544,413.62,750.055,432.441,790.073,410.527
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018417160000,"""0;1;2;3""",871.554,423.957,686.834,411.789,756.565,430.448,796.632,408.507
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018450510000,"""0;1;2;3""",666.929,331.011,700.475,372.318,716.116,431.984,751.642,408.762
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018483840000,"""0;1;2;3""",676.626,346.922,709.153,379.142,729.63,427.768,759.135,410.734
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018517180000,"""0;1;2;3""",674.702,346.148,711.776,379.55,736.503,428.616,766.1,411.702
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018550530000,"""0;1;2;3""",713.535,315.049,733.835,366.716,727.54,437.258,774.18,409.167
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018583870000,"""0;1;2;3""",702.991,328.725,726.79,370.041,730.375,431.74,769.425,407.11
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018617220000,"""0;1;2;3""",702.398,313.394,727.045,366.132,725.477,436.96,771.071,409.031
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018650560000,"""0;1;2;3""",663.907,344.379,705.507,379.363,734.001,429.317,763.872,412.239
